id,window_id,asset,placed,seconds_to_close,bid,distance,reason,pre_data,timestamp
76,fifteen_min_KXXRP15M-26MAR081845,xrp,0,77.0,1,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 97, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 3}, ""spot_kraken"": 1.34374, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0027399999999999647, ""distance_coinbase"": 0.0022500000000000853}",1773009824.53788
77,fifteen_min_KXBTC15M-26MAR081845,btc,0,75.0,1,87.2649999999994,low_bid,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 66062.0, ""spot_coinbase"": 66049.375, ""distance_kraken"": 99.88999999999942, ""distance_coinbase"": 87.26499999999942}",1773009826.43139
78,fifteen_min_KXETH15M-26MAR081845,eth,0,74.0,0,6.5,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1937.92, ""spot_coinbase"": 1938.02, ""distance_kraken"": 6.5, ""distance_coinbase"": 6.599999999999909}",1773009827.42194
79,fifteen_min_KXSOL15M-26MAR081845,sol,0,73.0,0,0.363799999999998,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.79, ""spot_coinbase"": 81.735, ""distance_kraken"": 0.4188000000000045, ""distance_coinbase"": 0.3637999999999977}",1773009828.40016
80,fifteen_min_KXXRP15M-26MAR081845,xrp,0,72.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0022500000000000853}",1773009829.5538
81,fifteen_min_KXBTC15M-26MAR081845,btc,0,70.0,1,87.2649999999994,low_bid,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 66062.0, ""spot_coinbase"": 66049.375, ""distance_kraken"": 99.88999999999942, ""distance_coinbase"": 87.26499999999942}",1773009831.59764
82,fifteen_min_KXETH15M-26MAR081845,eth,0,69.0,0,5.31499999999983,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1937.92, ""spot_coinbase"": 1936.735, ""distance_kraken"": 6.5, ""distance_coinbase"": 5.314999999999827}",1773009832.50572
83,fifteen_min_KXSOL15M-26MAR081845,sol,0,68.0,0,0.413799999999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.785, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.41379999999999484}",1773009833.35073
84,fifteen_min_KXXRP15M-26MAR081845,xrp,0,67.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 2}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0022500000000000853}",1773009834.57686
85,fifteen_min_KXBTC15M-26MAR081845,btc,0,65.0,2,87.2649999999994,low_bid,"{""quote"": {""yes_bid"": 97, ""yes_ask"": 98, ""no_bid"": 2, ""no_ask"": 3}, ""spot_kraken"": 66061.1, ""spot_coinbase"": 66049.375, ""distance_kraken"": 98.99000000000524, ""distance_coinbase"": 87.26499999999942}",1773009836.65609
86,fifteen_min_KXETH15M-26MAR081845,eth,0,64.0,0,6.59999999999991,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.54, ""spot_coinbase"": 1938.02, ""distance_kraken"": 7.119999999999891, ""distance_coinbase"": 6.599999999999909}",1773009837.524
87,fifteen_min_KXSOL15M-26MAR081845,sol,0,63.0,0,0.413799999999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.79, ""spot_coinbase"": 81.785, ""distance_kraken"": 0.4188000000000045, ""distance_coinbase"": 0.41379999999999484}",1773009838.88497
88,fifteen_min_KXXRP15M-26MAR081845,xrp,0,62.0,0,0.00246000000000013,low_distance,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 2}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.3437, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0026999999999999247}",1773009839.60665
89,fifteen_min_KXBTC15M-26MAR081845,btc,0,60.0,2,74.2899999999936,low_bid,"{""quote"": {""yes_bid"": 97, ""yes_ask"": 98, ""no_bid"": 2, ""no_ask"": 3}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66049.375, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 87.26499999999942}",1773009841.59602
90,fifteen_min_KXETH15M-26MAR081845,eth,0,59.0,0,6.65499999999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.54, ""spot_coinbase"": 1938.075, ""distance_kraken"": 7.119999999999891, ""distance_coinbase"": 6.654999999999973}",1773009842.60785
91,fifteen_min_KXSOL15M-26MAR081845,sol,0,58.0,0,0.418800000000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.79, ""spot_coinbase"": 81.805, ""distance_kraken"": 0.4188000000000045, ""distance_coinbase"": 0.43380000000000507}",1773009843.60156
92,fifteen_min_KXXRP15M-26MAR081845,xrp,0,57.0,0,0.00246000000000013,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.3437, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0026999999999999247}",1773009844.65183
93,fifteen_min_KXBTC15M-26MAR081845,btc,0,55.0,1,74.2899999999936,low_bid,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66039.995, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 77.88499999999476}",1773009846.43209
94,fifteen_min_KXETH15M-26MAR081845,eth,0,54.0,0,6.61500000000001,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.54, ""spot_coinbase"": 1938.035, ""distance_kraken"": 7.119999999999891, ""distance_coinbase"": 6.615000000000009}",1773009847.35505
95,fifteen_min_KXSOL15M-26MAR081845,sol,0,53.0,0,0.433800000000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.82, ""spot_coinbase"": 81.805, ""distance_kraken"": 0.44879999999999143, ""distance_coinbase"": 0.43380000000000507}",1773009848.231
96,fifteen_min_KXXRP15M-26MAR081845,xrp,0,52.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0022500000000000853}",1773009849.08266
97,fifteen_min_KXBTC15M-26MAR081845,btc,0,50.0,0,74.1900000000023,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.3, ""spot_coinbase"": 66039.995, ""distance_kraken"": 74.19000000000233, ""distance_coinbase"": 77.88499999999476}",1773009851.03063
98,fifteen_min_KXETH15M-26MAR081845,eth,0,49.0,0,6.65499999999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.54, ""spot_coinbase"": 1938.075, ""distance_kraken"": 7.119999999999891, ""distance_coinbase"": 6.654999999999973}",1773009852.11831
99,fifteen_min_KXSOL15M-26MAR081845,sol,0,48.0,0,0.433800000000005,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.805, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.43380000000000507}",1773009853.03971
100,fifteen_min_KXXRP15M-26MAR081845,xrp,0,47.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34346, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0024600000000001288, ""distance_coinbase"": 0.0022500000000000853}",1773009854.11212
101,fifteen_min_KXBTC15M-26MAR081845,btc,0,45.0,0,57.375,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66019.485, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 57.375}",1773009856.18572
102,fifteen_min_KXETH15M-26MAR081845,eth,0,44.0,0,6.61500000000001,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.42, ""spot_coinbase"": 1938.035, ""distance_kraken"": 7.0, ""distance_coinbase"": 6.615000000000009}",1773009856.93316
103,fifteen_min_KXSOL15M-26MAR081845,sol,0,44.0,0,0.428799999999995,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.8, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.4287999999999954}",1773009857.87705
104,fifteen_min_KXXRP15M-26MAR081845,xrp,0,43.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34338, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0023800000000000487, ""distance_coinbase"": 0.0022500000000000853}",1773009858.90204
105,fifteen_min_KXBTC15M-26MAR081845,btc,0,41.0,0,74.2899999999936,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66039.995, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 77.88499999999476}",1773009860.9842
106,fifteen_min_KXETH15M-26MAR081845,eth,0,40.0,0,6.37999999999988,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.42, ""spot_coinbase"": 1937.8, ""distance_kraken"": 7.0, ""distance_coinbase"": 6.379999999999882}",1773009861.95199
107,fifteen_min_KXSOL15M-26MAR081845,sol,0,39.0,0,0.443799999999996,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.815, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.443799999999996}",1773009863.0006
108,fifteen_min_KXXRP15M-26MAR081845,xrp,0,37.0,0,0.00205000000000011,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34334, ""spot_coinbase"": 1.34305, ""distance_kraken"": 0.0023400000000000087, ""distance_coinbase"": 0.0020500000000001073}",1773009864.09502
109,fifteen_min_KXBTC15M-26MAR081845,btc,0,35.0,0,73.2649999999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66035.375, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 73.26499999999942}",1773009866.14541
110,fifteen_min_KXETH15M-26MAR081845,eth,0,34.0,0,6.81499999999983,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.43, ""spot_coinbase"": 1938.235, ""distance_kraken"": 7.009999999999991, ""distance_coinbase"": 6.814999999999827}",1773009866.86452
111,fifteen_min_KXSOL15M-26MAR081845,sol,0,34.0,0,0.458799999999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.835, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.463799999999992}",1773009867.95582
112,fifteen_min_KXXRP15M-26MAR081845,xrp,0,33.0,0,0.00205000000000011,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34328, ""spot_coinbase"": 1.34305, ""distance_kraken"": 0.0022800000000000598, ""distance_coinbase"": 0.0020500000000001073}",1773009868.95187
113,fifteen_min_KXBTC15M-26MAR081845,btc,0,31.0,0,73.2649999999994,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66035.375, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 73.26499999999942}",1773009870.86472
114,fifteen_min_KXETH15M-26MAR081845,eth,0,30.0,0,6.81499999999983,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.48, ""spot_coinbase"": 1938.235, ""distance_kraken"": 7.059999999999945, ""distance_coinbase"": 6.814999999999827}",1773009871.61901
115,fifteen_min_KXSOL15M-26MAR081845,sol,0,29.0,0,0.463799999999992,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.84, ""spot_coinbase"": 81.835, ""distance_kraken"": 0.46880000000000166, ""distance_coinbase"": 0.463799999999992}",1773009872.54619
116,fifteen_min_KXXRP15M-26MAR081845,xrp,0,28.0,0,0.0021500000000001,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34328, ""spot_coinbase"": 1.34315, ""distance_kraken"": 0.0022800000000000598, ""distance_coinbase"": 0.0021500000000000963}",1773009873.6134
117,fifteen_min_KXBTC15M-26MAR081845,btc,0,26.0,0,74.2899999999936,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66036.4, ""spot_coinbase"": 66037.995, ""distance_kraken"": 74.2899999999936, ""distance_coinbase"": 75.88499999999476}",1773009875.5835
118,fifteen_min_KXETH15M-26MAR081845,eth,0,25.0,0,6.80499999999984,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.48, ""spot_coinbase"": 1938.225, ""distance_kraken"": 7.059999999999945, ""distance_coinbase"": 6.804999999999836}",1773009876.27905
119,fifteen_min_KXSOL15M-26MAR081845,sol,0,24.0,0,0.468800000000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.84, ""spot_coinbase"": 81.84, ""distance_kraken"": 0.46880000000000166, ""distance_coinbase"": 0.46880000000000166}",1773009877.67983
120,fifteen_min_KXXRP15M-26MAR081845,xrp,0,23.0,0,0.0021500000000001,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34328, ""spot_coinbase"": 1.34315, ""distance_kraken"": 0.0022800000000000598, ""distance_coinbase"": 0.0021500000000000963}",1773009878.72995
121,fifteen_min_KXBTC15M-26MAR081845,btc,0,21.0,0,75.8849999999948,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66043.9, ""spot_coinbase"": 66037.995, ""distance_kraken"": 81.7899999999936, ""distance_coinbase"": 75.88499999999476}",1773009880.69553
122,fifteen_min_KXETH15M-26MAR081845,eth,0,20.0,0,6.81499999999983,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.48, ""spot_coinbase"": 1938.235, ""distance_kraken"": 7.059999999999945, ""distance_coinbase"": 6.814999999999827}",1773009881.68329
123,fifteen_min_KXSOL15M-26MAR081845,sol,0,19.0,0,0.468800000000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.84, ""spot_coinbase"": 81.84, ""distance_kraken"": 0.46880000000000166, ""distance_coinbase"": 0.46880000000000166}",1773009882.55213
124,fifteen_min_KXXRP15M-26MAR081845,xrp,0,18.0,0,0.00205000000000011,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34345, ""spot_coinbase"": 1.34305, ""distance_kraken"": 0.0024500000000000632, ""distance_coinbase"": 0.0020500000000001073}",1773009883.48902
125,fifteen_min_KXBTC15M-26MAR081845,btc,0,16.0,0,75.8849999999948,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66044.9, ""spot_coinbase"": 66037.995, ""distance_kraken"": 82.7899999999936, ""distance_coinbase"": 75.88499999999476}",1773009885.21774
126,fifteen_min_KXETH15M-26MAR081845,eth,0,15.0,0,6.50499999999988,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1939.27, ""spot_coinbase"": 1937.925, ""distance_kraken"": 7.849999999999909, ""distance_coinbase"": 6.504999999999882}",1773009886.69948
127,fifteen_min_KXSOL15M-26MAR081845,sol,0,14.0,0,0.468800000000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.84, ""spot_coinbase"": 81.84, ""distance_kraken"": 0.46880000000000166, ""distance_coinbase"": 0.46880000000000166}",1773009887.74314
128,fifteen_min_KXXRP15M-26MAR081845,xrp,0,13.0,0,0.00205000000000011,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34348, ""spot_coinbase"": 1.34305, ""distance_kraken"": 0.0024800000000000377, ""distance_coinbase"": 0.0020500000000001073}",1773009888.73338
129,fifteen_min_KXBTC15M-26MAR081845,btc,0,11.0,0,75.8849999999948,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66061.9, ""spot_coinbase"": 66037.995, ""distance_kraken"": 99.7899999999936, ""distance_coinbase"": 75.88499999999476}",1773009890.88743
130,fifteen_min_KXETH15M-26MAR081845,eth,0,10.0,0,6.50499999999988,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1939.27, ""spot_coinbase"": 1937.925, ""distance_kraken"": 7.849999999999909, ""distance_coinbase"": 6.504999999999882}",1773009891.7496
131,fifteen_min_KXSOL15M-26MAR081845,sol,0,9.0,0,0.458799999999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.835, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.463799999999992}",1773009892.69454
132,fifteen_min_KXXRP15M-26MAR081845,xrp,0,8.0,0,0.00229999999999997,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.3433, ""spot_coinbase"": 1.34355, ""distance_kraken"": 0.0022999999999999687, ""distance_coinbase"": 0.0025500000000000522}",1773009893.74025
133,fifteen_min_KXBTC15M-26MAR081845,btc,0,6.0,0,75.8849999999948,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66061.9, ""spot_coinbase"": 66037.995, ""distance_kraken"": 99.7899999999936, ""distance_coinbase"": 75.88499999999476}",1773009895.67346
134,fifteen_min_KXETH15M-26MAR081845,eth,0,5.0,0,6.85500000000002,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1938.72, ""spot_coinbase"": 1938.275, ""distance_kraken"": 7.2999999999999545, ""distance_coinbase"": 6.855000000000018}",1773009896.65543
135,fifteen_min_KXSOL15M-26MAR081845,sol,0,4.0,0,0.458799999999997,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 81.83, ""spot_coinbase"": 81.835, ""distance_kraken"": 0.45879999999999654, ""distance_coinbase"": 0.463799999999992}",1773009897.60225
136,fifteen_min_KXXRP15M-26MAR081845,xrp,0,3.0,0,0.00225000000000009,low_distance,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1.34329, ""spot_coinbase"": 1.34325, ""distance_kraken"": 0.0022900000000001253, ""distance_coinbase"": 0.0022500000000000853}",1773009898.31099
137,fifteen_min_KXBTC15M-26MAR081845,btc,0,1.0,0,90.3249999999971,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66062.0, ""spot_coinbase"": 66052.435, ""distance_kraken"": 99.88999999999942, ""distance_coinbase"": 90.32499999999709}",1773009900.55847
138,fifteen_min_KXSOL15M-26MAR081900,sol,0,85.0,6,0.0588000000000051,low_distance,"{""quote"": {""yes_bid"": 92, ""yes_ask"": 94, ""no_bid"": 6, ""no_ask"": 8}, ""spot_kraken"": 81.91, ""spot_coinbase"": 81.905, ""distance_kraken"": 0.06380000000000052, ""distance_coinbase"": 0.05880000000000507}",1773010716.83916
139,fifteen_min_KXXRP15M-26MAR081900,xrp,0,84.0,1,0.00175000000000014,low_distance,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 1.34516, ""spot_coinbase"": 1.34505, ""distance_kraken"": 0.0018599999999999728, ""distance_coinbase"": 0.0017500000000001403}",1773010717.57328
140,fifteen_min_KXBTC15M-26MAR081900,btc,0,82.0,0,159.585000999999,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66242.0, ""spot_coinbase"": 66210.125, ""distance_kraken"": 191.46000099999947, ""distance_coinbase"": 159.58500099999947}",1773010719.55684
141,fifteen_min_KXETH15M-26MAR081900,eth,0,81.0,0,3.28500000000008,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 1943.23, ""spot_coinbase"": 1941.805, ""distance_kraken"": 4.710000000000036, ""distance_coinbase"": 3.285000000000082}",1773010720.35394
142,fifteen_min_KXSOL15M-26MAR081900,sol,0,80.0,5,0.0488,low_distance,"{""quote"": {""yes_bid"": 94, ""yes_ask"": 95, ""no_bid"": 5, ""no_ask"": 6}, ""spot_kraken"": 81.97, ""spot_coinbase"": 81.895, ""distance_kraken"": 0.1238000000000028, ""distance_coinbase"": 0.048799999999999955}",1773010721.35576
143,fifteen_min_KXXRP15M-26MAR081900,xrp,0,79.0,1,0.0021500000000001,low_distance,"{""quote"": {""yes_bid"": 98, ""yes_ask"": 99, ""no_bid"": 1, ""no_ask"": 2}, ""spot_kraken"": 1.34548, ""spot_coinbase"": 1.34545, ""distance_kraken"": 0.0021800000000000708, ""distance_coinbase"": 0.0021500000000000963}",1773010722.42279
144,fifteen_min_KXBTC15M-26MAR081900,btc,0,77.0,0,180.745001000003,low_bid,"{""quote"": {""yes_bid"": 99, ""yes_ask"": 0, ""no_bid"": 0, ""no_ask"": 1}, ""spot_kraken"": 66241.9, ""spot_coinbase"": 66231.285, ""distance_kraken"": 191.36000099999364, ""distance_coinbase"": 180.74500100000296}",1773010724.29035
